"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Model Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00875921","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Spatial Distribution Score","MeanState","global","score","1","0.974536","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Spatial Distribution Score","MeanState","above","score","1","0.98517","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Phase Shift","MeanState","global","scalar","months","0.845032","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Seasonal Cycle Score","MeanState","global","score","1","0.894304","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Phase Shift","MeanState","above","scalar","months","0.398482","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Seasonal Cycle Score","MeanState","above","score","1","0.973139","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Bias","MeanState","global","scalar","g/m2/s","0.000312255","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Bias Score","MeanState","global","score","1","0.671402","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Bias","MeanState","above","scalar","g/m2/s","-0.00142172","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Bias Score","MeanState","above","score","1","0.847707","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","RMSE","MeanState","global","scalar","g/m2/s","0.00538453","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","RMSE Score","MeanState","global","score","1","0.668509","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","RMSE","MeanState","above","scalar","g/m2/s","0.00469893","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","RMSE Score","MeanState","above","score","1","0.707836","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Overall Score","MeanState","global","score","1","0.775452","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","JULES","Overall Score","MeanState","above","score","1","0.844338","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Benchmark Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0167609","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Benchmark Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.00896762","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Period Mean (original grids)","MeanState","global","scalar","g/m2/s","0.0176093","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Model Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0176019","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Model Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.0181353","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Benchmark Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.010241","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Benchmark Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.010592","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Period Mean (original grids)","MeanState","above","scalar","g/m2/s","0.00828829","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Model Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.00829386","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Model Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00806284","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Spatial Distribution Score","MeanState","global","score","1","0.982482","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Spatial Distribution Score","MeanState","above","score","1","0.873794","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Phase Shift","MeanState","global","scalar","months","0.875403","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Seasonal Cycle Score","MeanState","global","score","1","0.891422","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Phase Shift","MeanState","above","scalar","months","0.750005","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Seasonal Cycle Score","MeanState","above","score","1","0.938451","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Bias","MeanState","global","scalar","g/m2/s","0.000840965","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Bias Score","MeanState","global","score","1","0.70063","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Bias","MeanState","above","scalar","g/m2/s","-0.00194712","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Bias Score","MeanState","above","score","1","0.839567","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","RMSE","MeanState","global","scalar","g/m2/s","0.00578683","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","RMSE Score","MeanState","global","score","1","0.602506","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","RMSE","MeanState","above","scalar","g/m2/s","0.00675053","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","RMSE Score","MeanState","above","score","1","0.586632","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Overall Score","MeanState","global","score","1","0.755909","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","DLEM","Overall Score","MeanState","above","score","1","0.765015","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Benchmark Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0173345","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Benchmark Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.00122765","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Period Mean (original grids)","MeanState","global","scalar","g/m2/s","0.0190402","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Model Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.01829","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Model Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.025547","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Benchmark Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.0102449","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Benchmark Period Mean (complement)","MeanState","above","scalar","g/m2/s","nan","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Period Mean (original grids)","MeanState","above","scalar","g/m2/s","0.00815489","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Model Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.00827657","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Model Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00748887","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Spatial Distribution Score","MeanState","global","score","1","0.978783","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Spatial Distribution Score","MeanState","above","score","1","0.961031","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Phase Shift","MeanState","global","scalar","months","0.803251","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Seasonal Cycle Score","MeanState","global","score","1","0.900268","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Phase Shift","MeanState","above","scalar","months","0.496708","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Seasonal Cycle Score","MeanState","above","score","1","0.966923","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Bias","MeanState","global","scalar","g/m2/s","0.000955474","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Bias Score","MeanState","global","score","1","0.690297","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Bias","MeanState","above","scalar","g/m2/s","-0.00196834","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Bias Score","MeanState","above","score","1","0.832693","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","RMSE","MeanState","global","scalar","g/m2/s","0.00546783","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","RMSE Score","MeanState","global","score","1","0.653926","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","RMSE","MeanState","above","scalar","g/m2/s","0.004384","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","RMSE Score","MeanState","above","score","1","0.739576","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Overall Score","MeanState","global","score","1","0.77544","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","ISBA-CTRIP","Overall Score","MeanState","above","score","1","0.84796","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Benchmark Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0173047","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Benchmark Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.00122555","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Period Mean (original grids)","MeanState","global","scalar","g/m2/s","0.0190422","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Model Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0182941","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Model Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.0255313","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Benchmark Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.0102367","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Benchmark Period Mean (complement)","MeanState","above","scalar","g/m2/s","nan","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Period Mean (original grids)","MeanState","above","scalar","g/m2/s","0.00818918","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Model Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.00831162","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Model Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00752555","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Spatial Distribution Score","MeanState","global","score","1","0.978879","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Spatial Distribution Score","MeanState","above","score","1","0.963242","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Phase Shift","MeanState","global","scalar","months","0.802272","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Seasonal Cycle Score","MeanState","global","score","1","0.900483","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Phase Shift","MeanState","above","scalar","months","0.49584","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Seasonal Cycle Score","MeanState","above","score","1","0.966981","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Bias","MeanState","global","scalar","g/m2/s","0.000989444","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Bias Score","MeanState","global","score","1","0.686911","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Bias","MeanState","above","scalar","g/m2/s","-0.00192506","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Bias Score","MeanState","above","score","1","0.833812","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","RMSE","MeanState","global","scalar","g/m2/s","0.00547445","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","RMSE Score","MeanState","global","score","1","0.651937","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","RMSE","MeanState","above","scalar","g/m2/s","0.00440905","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","RMSE Score","MeanState","above","score","1","0.737512","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Overall Score","MeanState","global","score","1","0.774029","1.0"
"HyrdologyCycle","Evapotranspiration","GLEAMv3.3a","TRENDY_Mean","Overall Score","MeanState","above","score","1","0.847812","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Benchmark Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0177496","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Benchmark Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.0253369","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Period Mean (original grids)","MeanState","global","scalar","g/m2/s","0.0154288","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Model Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.017731","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Model Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.00426995","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Benchmark Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.010412","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Benchmark Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00928496","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Period Mean (original grids)","MeanState","above","scalar","g/m2/s","0.00798569","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Model Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.00822762","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Model Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00612775","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Spatial Distribution Score","MeanState","global","score","1","0.942399","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Spatial Distribution Score","MeanState","above","score","1","0.969972","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Phase Shift","MeanState","global","scalar","months","1.41358","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Seasonal Cycle Score","MeanState","global","score","1","0.801864","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Phase Shift","MeanState","above","scalar","months","0.455959","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Seasonal Cycle Score","MeanState","above","score","1","0.96877","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Bias","MeanState","global","scalar","g/m2/s","-1.85416e-05","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Bias Score","MeanState","global","score","1","0.542101","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Bias","MeanState","above","scalar","g/m2/s","-0.0021844","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Bias Score","MeanState","above","score","1","0.753111","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","RMSE","MeanState","global","scalar","g/m2/s","0.00816226","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","RMSE Score","MeanState","global","score","1","0.505739","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","RMSE","MeanState","above","scalar","g/m2/s","0.00447477","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","RMSE Score","MeanState","above","score","1","0.663812","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Overall Score","MeanState","global","score","1","0.659568","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CABLE-POP","Overall Score","MeanState","above","score","1","0.803895","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Benchmark Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0176449","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Benchmark Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.0253134","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Period Mean (original grids)","MeanState","global","scalar","g/m2/s","0.0168077","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Model Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0187812","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Model Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.00978589","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Benchmark Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.0103903","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Benchmark Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00995916","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Period Mean (original grids)","MeanState","above","scalar","g/m2/s","0.00820758","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Model Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.0084979","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Model Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00405286","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Spatial Distribution Score","MeanState","global","score","1","0.979795","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Spatial Distribution Score","MeanState","above","score","1","0.826644","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Phase Shift","MeanState","global","scalar","months","1.22579","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Seasonal Cycle Score","MeanState","global","score","1","0.831971","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Phase Shift","MeanState","above","scalar","months","0.275647","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Seasonal Cycle Score","MeanState","above","score","1","0.980954","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Bias","MeanState","global","scalar","g/m2/s","0.00112927","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Bias Score","MeanState","global","score","1","0.604038","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Bias","MeanState","above","scalar","g/m2/s","-0.00190979","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Bias Score","MeanState","above","score","1","0.766681","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","RMSE","MeanState","global","scalar","g/m2/s","0.00715731","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","RMSE Score","MeanState","global","score","1","0.500427","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","RMSE","MeanState","above","scalar","g/m2/s","0.00456488","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","RMSE Score","MeanState","above","score","1","0.640007","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Overall Score","MeanState","global","score","1","0.683332","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","CLASSIC","Overall Score","MeanState","above","score","1","0.770859","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Benchmark Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.018062","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Benchmark Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.0489306","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Period Mean (original grids)","MeanState","global","scalar","g/m2/s","0.0191105","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Model Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0210172","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Model Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.013757","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Benchmark Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.0103752","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Benchmark Period Mean (complement)","MeanState","above","scalar","g/m2/s","nan","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Period Mean (original grids)","MeanState","above","scalar","g/m2/s","0.00817876","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Model Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.00886545","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Model Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00432741","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Spatial Distribution Score","MeanState","global","score","1","0.963713","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Spatial Distribution Score","MeanState","above","score","1","0.881746","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Phase Shift","MeanState","global","scalar","months","1.18024","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Seasonal Cycle Score","MeanState","global","score","1","0.838418","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Phase Shift","MeanState","above","scalar","months","0.375045","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Seasonal Cycle Score","MeanState","above","score","1","0.973934","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Bias","MeanState","global","scalar","g/m2/s","0.00295519","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Bias Score","MeanState","global","score","1","0.592007","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Bias","MeanState","above","scalar","g/m2/s","-0.00150978","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Bias Score","MeanState","above","score","1","0.792745","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","RMSE","MeanState","global","scalar","g/m2/s","0.00785681","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","RMSE Score","MeanState","global","score","1","0.479193","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","RMSE","MeanState","above","scalar","g/m2/s","0.00513847","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","RMSE Score","MeanState","above","score","1","0.58958","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Overall Score","MeanState","global","score","1","0.670505","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","ISBA-CTRIP","Overall Score","MeanState","above","score","1","0.765517","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Benchmark Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0179831","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Benchmark Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.0297064","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Period Mean (original grids)","MeanState","global","scalar","g/m2/s","0.0183451","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Model Period Mean (intersection)","MeanState","global","scalar","g/m2/s","0.0211638","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Model Period Mean (complement)","MeanState","global","scalar","g/m2/s","0.00676917","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Benchmark Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.0103752","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Benchmark Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.0103766","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Period Mean (original grids)","MeanState","above","scalar","g/m2/s","0.00643164","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Model Period Mean (intersection)","MeanState","above","scalar","g/m2/s","0.00713934","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Model Period Mean (complement)","MeanState","above","scalar","g/m2/s","0.00198361","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Spatial Distribution Score","MeanState","global","score","1","0.906964","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Spatial Distribution Score","MeanState","above","score","1","0.7398","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Phase Shift","MeanState","global","scalar","months","1.29693","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Seasonal Cycle Score","MeanState","global","score","1","0.814424","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Phase Shift","MeanState","above","scalar","months","0.23309","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Seasonal Cycle Score","MeanState","above","score","1","0.983407","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Bias","MeanState","global","scalar","g/m2/s","0.00318066","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Bias Score","MeanState","global","score","1","0.524425","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Bias","MeanState","above","scalar","g/m2/s","-0.00323588","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","Bias Score","MeanState","above","score","1","0.684967","1.0"
"HyrdologyCycle","Evapotranspiration","MOD16A2","SDGVM","RMSE","MeanState","global","scalar","g/m2/s","0.0102568","1.0"
